E/B/M_three.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_three.wt.cluster.cov,E/B/M_three.mut.cluster.cov,intron_junction,Tcells_three.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_three.wt.cluster.cov,Tcells_three.mut.cluster.cov,PreB_three.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_three.wt.cluster.cov,PreB_three.mut.cluster.cov,DC_three.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_three.wt.cluster.cov,DC_three.mut.cluster.cov,HSPC_three.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_three.wt.cluster.cov,HSPC_three.mut.cluster.cov,IMP_three.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_three.wt.cluster.cov,IMP_three.mut.cluster.cov,Bcells_three.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_three.wt.cluster.cov,Bcells_three.mut.cluster.cov,NP_three.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_three.wt.cluster.cov,NP_three.mut.cluster.cov,Mat_Mono_three.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_three.wt.cluster.cov,Mat_Mono_three.mut.cluster.cov,MonoDC_three.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_three.wt.cluster.cov,MonoDC_three.mut.cluster.cov,MkP_three.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_three.wt.cluster.cov,MkP_three.mut.cluster.cov,MEP_three.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_three.wt.cluster.cov,MEP_three.mut.cluster.cov,EP_three.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_three.wt.cluster.cov,EP_three.mut.cluster.cov,None_three.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_three.wt.cluster.cov,None_three.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,0,chr21:29065091:29066715:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,5,6,1,5,NA,3,5,8,3,5,NA,3,12,15,3,13,NA,0,0,0,0,0,NA,4,5,9,4,5,Inf,1,8,9,1,8,NA,3,6,9,3,6,Inf,5,21,26,5,23,NA,17,115,132,17,128,Inf,52,578,630,54,600,Inf,3,73,76,3,84,chr21,29065091,29066715,-,29066715,29065091,clu_503,clu_523,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:29065105:29066715:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,8,NA,0,1,1,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,0,0,0,0,-Inf,4,14,18,5,45,NA,0,0,0,0,1,-Inf,0,0,0,0,2,-Inf,0,0,0,0,1,chr21,29065105,29066715,-,29066715,29065105,clu_503,clu_524,685,8164,8849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,5,7,2,5,chr21:29067071:29067555:-,NA,2,0,2,2,0,NA,0,1,1,0,1,Inf,6,42,48,6,43,NA,23,50,73,23,51,-Inf,30,154,184,30,155,NA,3,3,6,3,3,NA,9,36,45,9,36,-Inf,37,115,152,37,115,NA,15,80,95,15,80,-Inf,46,351,397,46,354,0.180196157481641,152,1282,1434,152,1287,0.693947660890862,324,4775,5099,325,4790,-Inf,12,789,801,12,791,chr21,29067071,29067555,-,29067555,29067071,clu_517,clu_529,678,8004,8682,NA,0.490055099449005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,5,7,2,5,chr21:29066777:29067555:-,NA,2,0,2,2,0,NA,0,2,2,0,2,-Inf,5,45,50,5,45,NA,24,51,75,24,51,Inf,33,168,201,33,168,NA,3,2,5,3,2,NA,9,44,53,9,44,Inf,39,124,163,39,125,NA,16,82,98,16,82,Inf,48,371,419,48,372,-0.180196157481641,153,1344,1497,153,1344,-0.693947660890862,339,5087,5426,339,5090,Inf,12,839,851,12,840,chr21,29066777,29067555,-,29067555,29066777,clu_517,clu_526,4,32,36,NA,0.490055099449005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:32700105:32701960:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,4,4,2,14,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,chr21,32700105,32701960,-,32701960,32700105,clu_801,clu_802,0,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,5,chr21:32695282:32701960:-,NA,0,0,0,2,0,NA,0,0,0,0,2,NA,1,0,1,5,46,NA,0,0,0,24,52,NA,0,1,1,31,164,NA,0,0,0,3,3,NA,0,0,0,9,41,NA,0,1,1,38,121,NA,0,0,0,15,79,NA,0,4,4,48,359,NA,1,7,8,158,1323,NA,2,15,17,335,5014,NA,0,4,4,12,827,chr21,32695282,32701960,-,32701960,32695282,clu_801,clu_801,2,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:15394506:15394999:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,5,NA,0,0,0,3,5,NA,0,0,0,3,13,NA,0,0,0,0,0,NA,0,0,0,4,5,NA,0,0,0,1,8,NA,0,0,0,3,6,2.18122423598978,0,1,1,5,23,NA,0,3,3,17,128,NA,0,4,4,54,600,NA,0,1,1,3,84,chr21,15394506,15394999,-,15394999,15394506,clu_73,clu_81,2,44,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,0,chr21:15390618:15394999:-,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,3,NA,0,0,0,3,2,NA,0,0,0,6,22,NA,0,0,0,0,0,NA,0,0,0,1,7,NA,0,0,0,3,11,NA,0,0,0,5,12,-2.18122423598978,0,0,0,8,56,NA,0,1,1,23,159,NA,0,4,4,40,694,NA,0,0,0,0,125,chr21,15390618,15394999,-,15394999,15390618,clu_73,clu_79,4,15,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,4,7,3,4,chr21:15370911:15385621:-,NA,2,0,2,2,0,NA,0,2,2,0,2,NA,5,43,48,5,43,NA,21,49,70,23,49,NA,31,162,193,31,162,NA,2,2,4,2,2,NA,8,43,51,8,43,NA,34,121,155,35,122,NA,15,81,96,15,81,-Inf,44,358,402,45,361,NA,156,1311,1467,156,1318,NA,335,4954,5289,335,4967,NA,12,802,814,12,804,chr21,15370911,15385621,-,15385621,15370911,clu_67,clu_74,2,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,3,4,chr21:15383173:15385621:-,NA,0,0,0,2,0,NA,0,0,0,0,2,NA,0,0,0,5,43,NA,1,0,1,23,49,NA,0,0,0,31,162,NA,0,0,0,2,2,NA,0,0,0,8,43,NA,0,0,0,35,122,NA,0,0,0,15,81,Inf,0,1,1,45,361,NA,0,1,1,156,1318,NA,0,2,2,335,4967,NA,0,0,0,12,804,chr21,15383173,15385621,-,15385621,15383173,clu_67,clu_75,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
