E/B/M_five.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_five.wt.cluster.cov,E/B/M_five.mut.cluster.cov,intron_junction,Tcells_five.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_five.wt.cluster.cov,Tcells_five.mut.cluster.cov,PreB_five.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_five.wt.cluster.cov,PreB_five.mut.cluster.cov,DC_five.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_five.wt.cluster.cov,DC_five.mut.cluster.cov,HSPC_five.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_five.wt.cluster.cov,HSPC_five.mut.cluster.cov,IMP_five.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_five.wt.cluster.cov,IMP_five.mut.cluster.cov,Bcells_five.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_five.wt.cluster.cov,Bcells_five.mut.cluster.cov,NP_five.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_five.wt.cluster.cov,NP_five.mut.cluster.cov,Mat_Mono_five.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_five.wt.cluster.cov,Mat_Mono_five.mut.cluster.cov,MonoDC_five.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_five.wt.cluster.cov,MonoDC_five.mut.cluster.cov,MkP_five.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_five.wt.cluster.cov,MkP_five.mut.cluster.cov,MEP_five.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_five.wt.cluster.cov,MEP_five.mut.cluster.cov,EP_five.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_five.wt.cluster.cov,EP_five.mut.cluster.cov,None_five.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_five.wt.cluster.cov,None_five.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,1,2,chr21:5118847:5124755:-,NA,0,0,0,1,1,NA,1,0,1,9,2,NA,0,0,0,9,65,Inf,3,6,9,24,61,Inf,2,13,15,33,165,Inf,0,0,0,2,3,NA,1,3,4,21,69,-Inf,0,5,5,67,206,Inf,2,1,3,29,119,-0.9458495341157,4,24,28,54,388,1.02153856512722,5,33,38,136,1156,-0.210685316392168,5,75,80,396,5001,Inf,0,16,16,16,756,chr21,5118847,5124755,-,5124755,5118847,clu_2913,clu_2928,5,60,65,NA,0.784842151578484,NA,NA,NA,0.014849851501485,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5118847:5121710:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-Inf,0,1,1,0,1,-Inf,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,0,0,-Inf,0,0,0,0,0,0.945849534115699,0,0,0,0,1,-1.02153856512722,0,2,2,0,3,0.210685316392168,1,5,6,1,7,-Inf,0,1,1,0,3,chr21,5118847,5121710,-,5121710,5118847,clu_2907,clu_2928,168,1800,1968,NA,0.784842151578484,NA,NA,NA,0.014849851501485,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25982477:26000014:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,2,2,0,2,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,1,0,NA,0,0,0,0,1,NA,0,1,1,0,1,NA,2,10,12,2,13,NA,0,11,11,0,11,NA,0,4,4,0,4,chr21,25982477,26000014,-,26000014,25982477,clu_304,clu_313,1,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,2,chr21:25982477:25997359:-,NA,0,0,0,1,1,NA,0,0,0,9,2,NA,0,0,0,9,65,NA,0,0,0,24,61,NA,0,0,0,33,165,NA,0,0,0,2,3,NA,0,0,0,21,69,NA,0,0,0,67,206,NA,0,0,0,29,119,NA,0,0,0,54,388,NA,0,2,2,136,1156,NA,0,12,12,396,5001,NA,0,0,0,16,756,chr21,25982477,25997359,-,25997359,25982477,clu_303,clu_313,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,1,2,1,2,chr21:46318220:46322638:-,NA,0,1,1,1,1,NA,4,1,5,9,2,NA,8,54,62,9,65,NA,9,17,26,24,61,NA,21,100,121,33,165,NA,2,3,5,2,3,NA,15,48,63,21,69,NA,53,176,229,67,206,NA,19,90,109,29,119,NA,28,224,252,54,388,NA,103,871,974,136,1156,-Inf,317,4196,4513,396,5001,NA,14,610,624,16,756,chr21,46318220,46322638,-,46322638,46318220,clu_2763,clu_2770,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,2,2,0,2,chr21:46318220:46318784:-,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,1,10,11,1,10,NA,4,11,15,4,11,NA,8,47,55,8,47,NA,1,0,1,1,0,NA,2,20,22,2,20,NA,11,33,44,11,33,NA,5,24,29,5,25,NA,12,101,113,12,102,NA,59,368,427,59,368,Inf,62,1054,1116,63,1058,NA,5,155,160,5,157,chr21,46318220,46318784,-,46318784,46318220,clu_2757,clu_2770,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,2,chr21:5116481:5117135:-,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,1,10,NA,0,0,0,4,11,NA,0,0,0,8,47,NA,0,0,0,1,0,NA,0,0,0,2,20,NA,0,0,0,11,33,NA,0,1,1,5,25,NA,0,1,1,12,102,-Inf,0,0,0,59,368,NA,1,4,5,63,1058,NA,0,2,2,5,157,chr21,5116481,5117135,-,5117135,5116481,clu_2897,clu_2915,2,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,2,chr21:5116481:5121710:-,NA,0,0,0,1,1,NA,0,0,0,9,2,NA,0,3,3,9,65,NA,1,0,1,24,61,NA,1,3,4,33,165,NA,0,0,0,2,3,NA,0,2,2,21,69,NA,2,1,3,67,206,NA,0,3,3,29,119,NA,2,7,9,54,388,Inf,1,20,21,136,1156,NA,4,38,42,396,5001,NA,0,5,5,16,756,chr21,5116481,5121710,-,5121710,5116481,clu_2907,clu_2915,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5117231:5118690:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-Inf,0,1,1,0,1,NA,0,1,1,0,3,1.44691898293633,0,2,2,1,7,-Inf,0,2,2,0,3,chr21,5117231,5118690,-,5118690,5117231,clu_2900,clu_2926,171,1825,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5117231:5118696:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,1,0,1,1,0,Inf,0,1,1,0,1,Inf,0,0,0,0,1,NA,0,3,3,2,13,-1.44691898293633,0,0,0,0,11,Inf,0,0,0,0,4,chr21,5117231,5118696,-,5118696,5117231,clu_2901,clu_2926,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
