E/B/M_five.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_five.wt.cluster.cov,E/B/M_five.mut.cluster.cov,intron_junction,Tcells_five.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_five.wt.cluster.cov,Tcells_five.mut.cluster.cov,PreB_five.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_five.wt.cluster.cov,PreB_five.mut.cluster.cov,DC_five.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_five.wt.cluster.cov,DC_five.mut.cluster.cov,HSPC_five.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_five.wt.cluster.cov,HSPC_five.mut.cluster.cov,IMP_five.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_five.wt.cluster.cov,IMP_five.mut.cluster.cov,Bcells_five.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_five.wt.cluster.cov,Bcells_five.mut.cluster.cov,NP_five.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_five.wt.cluster.cov,NP_five.mut.cluster.cov,Mat_Mono_five.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_five.wt.cluster.cov,Mat_Mono_five.mut.cluster.cov,MonoDC_five.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_five.wt.cluster.cov,MonoDC_five.mut.cluster.cov,MkP_five.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_five.wt.cluster.cov,MkP_five.mut.cluster.cov,MEP_five.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_five.wt.cluster.cov,MEP_five.mut.cluster.cov,EP_five.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_five.wt.cluster.cov,EP_five.mut.cluster.cov,None_five.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_five.wt.cluster.cov,None_five.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,0,chr21:39177571:39183251:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,1,2,Inf,0,0,0,2,1,NA,0,0,0,0,0,NA,0,0,0,1,0,Inf,0,0,0,4,3,NA,0,0,0,0,0,Inf,0,0,0,0,1,Inf,1,1,2,3,18,Inf,0,2,2,3,76,Inf,0,2,2,0,13,chr21,39177571,39183251,-,39183251,39177571,clu_1542,clu_1568,0,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,1,chr21:38445621:38474026:-,NA,0,0,0,0,1,NA,0,0,0,3,1,NA,0,0,0,1,12,Inf,0,0,0,4,16,NA,0,0,0,5,41,NA,0,0,0,0,0,NA,0,0,0,5,12,NA,0,0,0,14,25,-Inf,0,1,1,6,11,-Inf,0,1,1,17,55,Inf,0,2,2,18,167,NA,0,11,11,25,424,NA,0,1,1,2,53,chr21,38445621,38474026,-,38474026,38445621,clu_1484,clu_1527,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,1,2,1,1,chr21:38445621:38498362:-,NA,0,1,1,0,1,NA,2,1,3,2,1,NA,0,8,8,1,10,-Inf,3,11,14,4,11,NA,3,31,34,3,34,NA,0,0,0,0,0,NA,4,9,13,4,11,NA,12,19,31,14,23,Inf,3,10,13,4,11,Inf,11,31,42,12,39,-Inf,13,116,129,15,131,NA,21,323,344,21,361,NA,1,39,40,1,44,chr21,38445621,38498362,-,38498362,38445621,clu_1485,clu_1527,10,51,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:39179986:39183251:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,3,2,5,3,3,NA,2,9,11,2,9,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,1,1,2,2,1,Inf,1,15,16,2,15,Inf,3,18,21,3,19,Inf,0,5,5,0,5,NA,0,0,0,0,1,chr21,39179986,39183251,-,39183251,39179986,clu_1542,clu_1584,0,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:39179986:39180284:-,NA,0,0,0,0,1,NA,0,0,0,2,1,NA,0,0,0,1,10,NA,0,0,0,4,11,NA,0,0,0,3,34,NA,0,0,0,0,0,NA,0,0,0,4,11,NA,2,3,5,14,23,NA,0,0,0,4,11,-Inf,0,0,0,12,39,-Inf,0,3,3,15,131,-Inf,0,7,7,21,361,NA,0,2,2,1,44,chr21,39179986,39180284,-,39180284,39179986,clu_1530,clu_1584,329,4371,4700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37227806:37228222:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,1,2,2,1,NA,1,3,4,2,4,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,3,3,1,5,2.14006616349627,1,3,4,2,6,-Inf,0,1,1,0,1,NA,0,0,0,0,0,chr21,37227806,37228222,-,37228222,37227806,clu_1420,clu_1461,13,110,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,2,chr21:37227806:37228241:-,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,1,17,NA,0,0,0,1,20,NA,0,1,1,16,84,NA,0,0,0,0,0,NA,0,0,0,10,25,NA,0,1,1,9,61,NA,0,0,0,9,39,NA,0,1,1,23,234,-2.14006616349627,0,2,2,86,717,Inf,0,7,7,214,3253,NA,0,2,2,6,515,chr21,37227806,37228241,-,37228241,37227806,clu_1421,clu_1461,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,2,4,2,2,chr21:38392444:38400573:-,NA,0,1,1,0,1,NA,0,1,1,0,1,NA,1,17,18,1,18,-Inf,1,16,17,1,19,-1.09861228866811,15,74,89,15,80,NA,0,0,0,0,0,NA,10,19,29,10,23,NA,7,51,58,7,56,NA,8,32,40,8,37,-Inf,22,210,232,23,222,0,79,657,736,84,690,NA,186,2946,3132,207,3174,NA,5,468,473,6,510,chr21,38392444,38400573,-,38400573,38392444,clu_1472,clu_1516,4,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,1,3,2,1,chr21:38392444:38402556:-,NA,0,1,1,0,1,NA,3,1,4,3,1,NA,1,12,13,1,12,Inf,4,16,20,4,16,1.09861228866811,5,41,46,5,41,NA,0,0,0,0,0,NA,5,12,17,5,12,NA,14,25,39,14,25,NA,6,10,16,6,11,Inf,17,54,71,17,55,0,18,165,183,18,167,NA,25,413,438,25,424,NA,2,52,54,2,53,chr21,38392444,38402556,-,38402556,38392444,clu_1473,clu_1516,3,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37067380:37072433:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,1,2,NA,1,0,1,2,2,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,3,4,Inf,0,0,0,0,0,Inf,0,0,0,0,3,Inf,1,0,1,3,18,Inf,0,11,11,4,86,Inf,0,1,1,0,19,chr21,37067380,37072433,-,37072433,37067380,clu_1301,clu_1345,0,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,2,4,2,2,chr21:37067380:37069551:-,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,1,15,16,1,15,NA,1,16,17,1,16,NA,15,72,87,15,72,NA,0,0,0,0,0,NA,10,19,29,10,19,NA,8,53,61,8,53,-Inf,7,31,38,7,31,-Inf,20,204,224,20,205,-Inf,79,640,719,79,642,-Inf,182,2859,3041,182,2865,-Inf,4,459,463,4,459,chr21,37067380,37069551,-,37069551,37067380,clu_1299,clu_1345,102,803,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
